gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_category
ENSG00000233822.4,2484.038870310505,3.4154440735137896,NA,49.67319292185522,3.0515927304209143e-13,2.919920507650566e-12,general_activation
ENSG00000005801.17,3196.81825775817,-0.9249966825340378,NA,49.669470070705096,3.0550436875760013e-13,2.9215190508812463e-12,general_activation
ENSG00000260032.1,27220.559515068177,-0.43876654216273625,NA,49.60539007420256,3.115091837747207e-13,2.9772077494136092e-12,general_activation
ENSG00000089685.14,1372.8959997770291,8.398200726853501,NA,49.582949620191535,3.1364129446625713e-13,2.9958403039530146e-12,general_activation
ENSG00000092108.20,5357.046310471884,-1.2048605170295188,NA,49.551058830826506,3.16697758108491e-13,3.0232752824667462e-12,general_activation
ENSG00000221968.8,355.4864641530773,2.4409759584848927,NA,49.52911450740804,3.188191314983049e-13,3.0417569464460367e-12,general_activation
ENSG00000119326.14,1081.3850241894506,3.7003790041528735,NA,49.5248447072555,3.192336312292959e-13,3.04394182944378e-12,general_activation
ENSG00000169750.8,57.38588906891689,3.07484653685104,NA,49.51520730107954,3.2017128854197163e-13,3.051109666070705e-12,general_activation
ENSG00000169087.10,1178.090553482696,-1.2759739412436981,NA,49.50517881295587,3.2115007340815386e-13,3.05866088486814e-12,general_activation
ENSG00000161091.12,2214.223982100787,-1.4954310057748044,NA,49.475877624983625,3.240279658132999e-13,3.0842801154270597e-12,general_activation
ENSG00000157343.8,43.354913256856065,5.566136680526717,NA,49.465384941063206,3.2506512086415905e-13,3.0923586280468693e-12,general_activation
ENSG00000174175.16,219.0116006655827,0.10100567072241766,NA,49.44105504695918,3.274834881486093e-13,3.1135596990258855e-12,general_activation
ENSG00000225205.5,155.77289824459461,2.6645685900485043,NA,49.438967130372596,3.276919052892245e-13,3.1137372123892148e-12,general_activation
ENSG00000151929.9,886.3700912467702,1.208289165543061,NA,49.43153197214126,3.2843522177173387e-13,3.118994206755876e-12,general_activation
ENSG00000101639.18,11867.756500044225,1.0712177919037609,NA,49.418311057529955,3.297613450048431e-13,3.129776559589055e-12,general_activation
ENSG00000164038.14,1919.6334376132907,-1.2599245676685404,NA,49.40529880230145,3.310720420182222e-13,3.140400121109264e-12,general_activation
ENSG00000054611.13,2016.0728333956513,1.33816633718515,NA,49.39034453804767,3.3258512735181646e-13,3.152930063456562e-12,general_activation
ENSG00000186106.11,1793.0758979828934,-1.091974604021784,NA,49.38215490867657,3.3341684355035266e-13,3.1589898398737224e-12,general_activation
ENSG00000044115.20,4500.212895367315,2.797741072017484,NA,49.350556447387426,3.366464686584203e-13,3.187748730920183e-12,general_activation
ENSG00000132965.9,1660.7780116954157,2.677075721208642,NA,49.3274692387107,3.390269786988547e-13,3.208438708447639e-12,general_activation
ENSG00000078304.19,23649.519612431555,0.8944525830446722,NA,49.301739916150545,3.4170080173131705e-13,3.231879052686405e-12,general_activation
ENSG00000072110.13,5210.23040349461,1.4940349817069518,NA,49.28207703458393,3.4375914928634736e-13,3.2494744468830413e-12,general_activation
ENSG00000284946.1,275.193461748269,4.647239253015321,NA,49.263090810680055,3.457590488934512e-13,3.2664974049174058e-12,general_activation
ENSG00000168899.4,495.6187377914268,2.3789564376792867,NA,49.25371089860762,3.467515902388755e-13,3.2739894107134336e-12,general_activation
ENSG00000092439.14,19114.058975859632,-0.6350362469378981,NA,49.24440906239983,3.4773883149809337e-13,3.2814227860170856e-12,general_activation
ENSG00000158406.4,6821.0337582094635,2.6045053432343965,NA,49.207673045633015,3.5166677626222345e-13,3.3165814933695905e-12,general_activation
ENSG00000263465.4,5066.523562085539,-1.3623477787712626,NA,49.1537961571362,3.575121539535885e-13,3.3697728009065977e-12,general_activation
ENSG00000205981.7,2356.1332540332132,-1.281323557590839,NA,49.1339701629653,3.596888370889007e-13,3.3883431783173714e-12,general_activation
ENSG00000170502.12,812.7241011288463,-1.348558677572219,NA,49.08132574953702,3.6553659118527943e-13,3.44145465367208e-12,general_activation
ENSG00000182810.6,1807.8069231119605,-1.5629094070526077,NA,49.067160724351886,3.6712706817331465e-13,3.454446782525283e-12,general_activation
ENSG00000128973.12,1588.0121826136854,-1.188378745326485,NA,49.06352027252353,3.6753700053232167e-13,3.4563221654644117e-12,general_activation
ENSG00000134759.13,8510.644587227573,-0.6901294378374435,NA,49.04798845092902,3.6929137760538807e-13,3.4708313324767575e-12,general_activation
ENSG00000083444.16,671.9945665069457,0.8340886747137876,NA,49.038686759879504,3.7034625568333664e-13,3.478753323276219e-12,general_activation
ENSG00000113013.13,40273.54480563002,-1.4022166049149754,NA,49.03232445338406,3.7106961257754357e-13,3.4835539716232778e-12,general_activation
ENSG00000110092.3,424.7742387445461,-4.659225923484496,NA,49.01133923149569,3.7346606775747593e-13,3.5040469822185137e-12,general_activation
ENSG00000256663.1,192.25274966123672,3.5327244568410405,NA,49.002684244125895,3.7445918279056844e-13,3.5113572511961304e-12,general_activation
ENSG00000253320.6,135.93125637244972,3.927387162156398,NA,48.9796536518065,3.771153852436961e-13,3.5342452723295564e-12,general_activation
ENSG00000130520.10,4182.478280750663,0.9143829609906515,NA,48.923517132636924,3.836732287895533e-13,3.593651646367905e-12,general_activation
ENSG00000146701.11,5901.923605373493,0.3718271208113093,NA,48.91930494813336,3.841701106403733e-13,3.5942765338709627e-12,general_activation
ENSG00000088930.7,16543.430287917774,-0.9410993433288837,NA,48.9192380832365,3.841780036812717e-13,3.5942765338709627e-12,general_activation
ENSG00000007392.16,4205.676096928604,-1.1773249931099403,NA,48.89210191986739,3.873954138906144e-13,3.6223126734729245e-12,general_activation
ENSG00000160199.14,1672.6365071878595,-0.6127703149775863,NA,48.886927543104925,3.880121284530834e-13,3.6260131138468673e-12,general_activation
ENSG00000100897.17,5475.203198422801,0.9302817647725985,NA,48.86228607018933,3.9096326184231886e-13,3.651512308954156e-12,general_activation
ENSG00000253250.2,153.4648195171329,2.9168749264219587,NA,48.8465934667828,3.9285495692917887e-13,3.667093198639264e-12,general_activation
ENSG00000197050.10,2010.1457446841616,-0.8348192188704996,NA,48.793964822048075,3.99269815278466e-13,3.724853705923609e-12,general_activation
ENSG00000108510.9,18423.207100711363,-0.4466634237803435,NA,48.784215111868946,4.004702524658529e-13,3.733930024411731e-12,general_activation
ENSG00000164978.17,1061.29486328823,1.016939177935498,NA,48.77762786753472,4.0128345933358413e-13,3.739387602307845e-12,general_activation
ENSG00000013275.7,6020.547505036725,-1.3385764788104013,NA,48.768957472562285,4.0235648479964194e-13,3.747258748900184e-12,general_activation
ENSG00000142687.17,3769.4741297360592,1.372718223592378,NA,48.71830426955103,4.0868583947285764e-13,3.804046866562447e-12,general_activation
ENSG00000180628.14,11221.650012983517,-1.0329152502223808,NA,48.68656712064795,4.127048666148307e-13,3.839278265957694e-12,general_activation
ENSG00000063761.15,289.9421175143285,-2.5654140192307926,NA,48.67299306014089,4.1443649444190285e-13,3.853202761355029e-12,general_activation
ENSG00000104320.13,8558.107245051344,-1.1315792011508115,NA,48.665245050002625,4.154283257755109e-13,3.860237160801887e-12,general_activation
ENSG00000107960.10,2244.4182764135808,1.3687289362210433,NA,48.63960743842526,4.1872807147405325e-13,3.8886970304975745e-12,general_activation
ENSG00000227533.5,66.78180001013666,3.964053959700049,NA,48.63201486159689,4.1971057618196977e-13,3.895616829833781e-12,general_activation
ENSG00000084234.17,5174.78451249156,-1.3525357574362815,NA,48.626266393153585,4.204560607770917e-13,3.900230557966304e-12,general_activation
ENSG00000273058.2,51.48633620095355,-3.0355888443455497,NA,48.62451855603821,4.206830035100767e-13,3.900230557966304e-12,general_activation
ENSG00000277157.1,5272.897709516375,3.2640134070892763,NA,48.61967012701766,4.213132084409215e-13,3.903867730387082e-12,general_activation
ENSG00000139746.15,10407.480675685649,-0.6573163699611974,NA,48.59893468941772,4.240196586704644e-13,3.925944675625313e-12,general_activation
ENSG00000224418.1,69.84736503641768,-1.2018326560391714,NA,48.59775428067433,4.2417427848163803e-13,3.925944675625313e-12,general_activation
ENSG00000254986.7,2505.688469136044,0.2990275031031711,NA,48.590133362833505,4.251739592955346e-13,3.93297895830875e-12,general_activation
ENSG00000229124.6,657.4285957839772,2.0323866436519373,NA,48.57394767842511,4.2730536522208057e-13,3.9504681934052626e-12,general_activation
ENSG00000120438.11,26423.952782290813,-1.095988411266161,NA,48.56841069981085,4.2803707905321306e-13,3.955004767603168e-12,general_activation
ENSG00000154305.16,8714.361110221302,-1.097594559360055,NA,48.56036121774965,4.291031739538884e-13,3.961076331383309e-12,general_activation
ENSG00000124610.4,358.312870270881,6.034851420293062,NA,48.559804970060746,4.29176948031659e-13,3.961076331383309e-12,general_activation
ENSG00000178585.14,353.8411279603392,2.311071924909434,NA,48.55693351525074,4.29557996009205e-13,3.9623646512147575e-12,general_activation
ENSG00000285492.1,56.42636925401663,-1.7811230939402325,NA,48.54523585170145,4.311139835391804e-13,3.974483410043792e-12,general_activation
ENSG00000198925.11,1355.2584005514457,1.531583837665262,NA,48.47724346315918,4.4027633963476936e-13,4.056538392627832e-12,general_activation
ENSG00000261286.1,50.80828785881221,5.26149462857891,NA,48.475536940772834,4.405089223438633e-13,4.056538392627832e-12,general_activation
ENSG00000109184.14,3427.9432848165343,-0.8841167728423008,NA,48.45230494258936,4.4368811587643516e-13,4.08240133566391e-12,general_activation
ENSG00000104765.15,5776.4274131241455,4.435605823220151,NA,48.45138144820768,4.438149898125787e-13,4.08240133566391e-12,general_activation
ENSG00000160953.15,1692.1385746984206,-0.4173283947721634,NA,48.43145536581471,4.4656184722164913e-13,4.105366897987261e-12,general_activation
ENSG00000087299.11,745.227540051798,1.5227642036351756,NA,48.426800866141974,4.472060550405356e-13,4.108987325428437e-12,general_activation
ENSG00000128908.16,5961.247884394565,-0.820697941591418,NA,48.38765350118715,4.5266312172951097e-13,4.1568001273538195e-12,general_activation
ENSG00000188786.9,2668.2843594664423,-1.0043354612823432,NA,48.3545267640205,4.573356628271257e-13,4.197359187356338e-12,general_activation
ENSG00000168405.17,4465.0014749841,1.8587381336124134,NA,48.32204310780492,4.619668098694901e-13,4.237493208473076e-12,general_activation
ENSG00000270689.1,28.581566540040882,-4.279975494223039,NA,48.31418352670464,4.630947371071905e-13,4.245466277055305e-12,general_activation
ENSG00000154016.13,1537.4338996026631,0.9699278817342613,NA,48.303406403276966,4.64646074174883e-13,4.2573099258569685e-12,general_activation
ENSG00000099992.15,1113.9365325286087,1.4458979908124066,NA,48.26350741161755,4.704371953482325e-13,4.307965611419918e-12,general_activation
ENSG00000183161.5,1867.5497949696571,-1.0451808302650434,NA,48.252276146470855,4.720810165590996e-13,4.320607630638496e-12,general_activation
ENSG00000167925.15,787.846613478465,0.12575517667432629,NA,48.21679932583621,4.773132674315706e-13,4.3660594863723935e-12,general_activation
ENSG00000166452.11,688.2423277536104,1.6114946942361548,NA,48.205603424042074,4.789771208422973e-13,4.378838191098663e-12,general_activation
ENSG00000204977.9,3212.3541619765924,-1.0407893664901138,NA,48.196319449062855,4.803614667386527e-13,4.389048813575329e-12,general_activation
ENSG00000104064.17,5219.990081741461,-1.0242311402737854,NA,48.15709542712818,4.86256854688875e-13,4.440442395906755e-12,general_activation
ENSG00000230043.1,1821.5679353599137,3.0248509172600304,NA,48.150933785701476,4.871898504491239e-13,4.4464880121635835e-12,general_activation
ENSG00000213123.10,106.2878594222586,1.6108421047694206,NA,48.054695788878,5.020092851786155e-13,4.5791953139416795e-12,general_activation
ENSG00000105559.11,101.26603961506584,2.6712445853291764,NA,48.00102946648376,5.104785665942915e-13,4.653862932117958e-12,general_activation
ENSG00000166598.14,41302.01851888723,-1.228422829173062,NA,47.999239142664784,5.107636829074879e-13,4.653876755420254e-12,general_activation
ENSG00000177189.13,19473.967311383964,-0.525122567920133,NA,47.99090660596192,5.120928799234094e-13,4.66339853470763e-12,general_activation
ENSG00000147138.2,15254.890910102376,-0.29219844779907744,NA,47.98613397466911,5.128558439727403e-13,4.66775618391163e-12,general_activation
ENSG00000174600.13,463.1179972532833,-2.3277537635655143,NA,47.97329869161725,5.149136631827009e-13,4.6838875902594915e-12,general_activation
ENSG00000130270.16,166.37334167694632,6.07102616351147,NA,47.962718048508734,5.166165404534547e-13,4.6967741988039845e-12,general_activation
ENSG00000116273.5,1035.4131562403513,1.4239210704139877,NA,47.95948068188184,5.171387542908081e-13,4.698918581346712e-12,general_activation
ENSG00000198799.11,3473.7979830605373,-0.38177228773779065,NA,47.949148797804824,5.18809090882065e-13,4.711487095392743e-12,general_activation
ENSG00000140006.11,4780.348685910365,-0.8865456922001906,NA,47.9316414316608,5.216524490870883e-13,4.734688434468538e-12,general_activation
ENSG00000180257.13,1997.5978469132895,-0.6654329547918973,NA,47.92551382002041,5.226515003439673e-13,4.74113384225788e-12,general_activation
ENSG00000112425.14,825.5370769662584,-1.4198272620883832,NA,47.92261004810353,5.231256369034893e-13,4.742813094799039e-12,general_activation
ENSG00000169764.15,5740.653634256,1.1472769944911778,NA,47.917948657687624,5.238877094627829e-13,4.7470995650382485e-12,general_activation
ENSG00000135317.12,4593.422433468936,1.0479857911107087,NA,47.88638222254307,5.290792252937349e-13,4.791495633040944e-12,general_activation
ENSG00000185246.17,5275.653264407502,-0.650162227144762,NA,47.85786646724677,5.338155695935384e-13,4.8317228334417905e-12,general_activation
ENSG00000187741.14,1237.2002704759702,1.6441269554812612,NA,47.80718355006776,5.423442519819375e-13,4.9046897735560545e-12,general_activation
ENSG00000184731.5,300.11473947190353,4.451450940631794,NA,47.806414113662626,5.424748287022692e-13,4.9046897735560545e-12,general_activation
ENSG00000128309.16,432.4384693590617,1.5653126878052803,NA,47.802208084860155,5.431891951475756e-13,4.908444213861078e-12,general_activation
ENSG00000159459.11,10413.521816047194,-0.7424950361295521,NA,47.77381735151538,5.480371442780701e-13,4.947049351387493e-12,general_activation
ENSG00000143851.15,8523.29656269974,0.21984692287216978,NA,47.773658868478094,5.480643339928375e-13,4.947049351387493e-12,general_activation
ENSG00000168411.13,5498.201083496285,0.45447534654839455,NA,47.75283755555182,5.516488607767501e-13,4.976667292658861e-12,general_activation
ENSG00000281376.1,144.83302015426588,-2.4939538961259067,NA,47.7305490818411,5.555133241485375e-13,5.0087767303722534e-12,general_activation
ENSG00000060491.16,4121.446527590798,-0.42959773355602854,NA,47.712848760035584,5.58602568756877e-13,5.033864993575151e-12,general_activation
ENSG00000061273.17,4685.226709505937,1.56155291409362,NA,47.647918815148685,5.700905153412678e-13,5.134569350576402e-12,general_activation
ENSG00000176476.8,1241.2696338448548,-0.9248469613530844,NA,47.633474447488055,5.726797795677311e-13,5.155060440321705e-12,general_activation
ENSG00000198055.10,5769.119785122472,-0.05202273737101003,NA,47.61567625303376,5.758872738407086e-13,5.1810910985340065e-12,general_activation
ENSG00000103187.7,6151.97416054654,1.6009530000292744,NA,47.595790208599524,5.794934036189985e-13,5.210677673089187e-12,general_activation
ENSG00000189144.13,1087.4657176242822,-1.2800978594232284,NA,47.587414478074535,5.81019361505208e-13,5.221537635432894e-12,general_activation
ENSG00000092871.16,3359.182118650771,-0.13829462110237314,NA,47.563789018029276,5.853464677938743e-13,5.257545449642845e-12,general_activation
ENSG00000122068.12,7625.246813840466,-1.2699131853019971,NA,47.53971103633897,5.897913654347914e-13,5.2945712837991944e-12,general_activation
ENSG00000163492.15,2877.1907824561686,0.2412876439221017,NA,47.52182928789801,5.93115390419172e-13,5.3215000310435285e-12,general_activation
ENSG00000155366.16,808.3930586042085,3.900192630301823,NA,47.509823960273266,5.953581090640306e-13,5.338703043574176e-12,general_activation
ENSG00000213463.4,2488.8926794317626,-0.4874632810156159,NA,47.48094655818036,6.007893350018155e-13,5.384463674156086e-12,general_activation
ENSG00000186352.8,1000.1113649509256,3.5844332813545896,NA,47.453783754846036,6.059456850363141e-13,5.427712167819822e-12,general_activation
ENSG00000164970.14,644.1894705596341,-0.2104207084504495,NA,47.44899928121073,6.06858741694938e-13,5.432925232522605e-12,general_activation
ENSG00000115875.18,23881.21692573219,-1.7121601731182814,NA,47.424121707669144,6.116297073337254e-13,5.472651852424446e-12,general_activation
ENSG00000234663.6,895.3010218341598,-0.20568726621485003,NA,47.38011846576894,6.20165463737097e-13,5.5460028664445566e-12,general_activation
ENSG00000268516.2,281.38282454173554,2.100422060042351,NA,47.356415335370315,6.248152686574806e-13,5.5845416986216e-12,general_activation
ENSG00000105607.12,1732.9056227875833,-1.7407206563755362,NA,47.323933687081016,6.312468125775366e-13,5.638954923460738e-12,general_activation
ENSG00000126970.15,474.26144601158916,1.3930935486789993,NA,47.31318656611715,6.333901102865325e-13,5.653425493000268e-12,general_activation
ENSG00000270638.1,109.84074327316605,-1.7125549539411933,NA,47.312357708538286,6.335557270949112e-13,5.653425493000268e-12,general_activation
ENSG00000107897.18,2690.20175183085,0.7990708833459448,NA,47.29293954228326,6.374488047111185e-13,5.685073307233399e-12,general_activation
ENSG00000142230.11,5680.670825275777,0.9506901801391884,NA,47.26010577203167,6.440889093156562e-13,5.7411727332264625e-12,general_activation
ENSG00000153574.8,2962.889431464415,-1.472867905454397,NA,47.25352066457874,6.454293833542661e-13,5.74999792662514e-12,general_activation
ENSG00000233621.1,181.66647582269331,1.7960728577270464,NA,47.2502159718151,6.461031975008009e-13,5.7528776294021396e-12,general_activation
ENSG00000108961.13,994.0025498703437,0.3633728920196175,NA,47.21568942710178,6.531874616045771e-13,5.8127687951968015e-12,general_activation
ENSG00000150779.11,2261.501329480428,-1.7437769289627847,NA,47.213991300950376,6.535379906848324e-13,5.8127687951968015e-12,general_activation
ENSG00000166377.20,4132.280286005242,-0.8789288852358204,NA,47.20313759018369,6.557831070672234e-13,5.829577891101374e-12,general_activation
ENSG00000136720.6,895.1324127939645,-1.6540614664933222,NA,47.17538813028507,6.615601333609803e-13,5.877748667273247e-12,general_activation
ENSG00000156026.14,982.0613210174179,0.5742423971641816,NA,47.15910270365465,6.649754349933136e-13,5.904895502294521e-12,general_activation
ENSG00000137509.10,1896.28774411258,0.9478416716585764,NA,47.14820981074876,6.672701927747235e-13,5.922068071083403e-12,general_activation
ENSG00000124575.6,14436.412278984042,3.64652228949824,NA,47.13854728111192,6.693127305782848e-13,5.936984815561975e-12,general_activation
ENSG00000205413.7,17543.238933683533,1.997086967794752,NA,47.09161619949696,6.793273866460878e-13,6.022562082583631e-12,general_activation
ENSG00000120616.15,8786.813313706964,-0.8781889151476185,NA,47.088437887063186,6.800112856920659e-13,6.025369977433478e-12,general_activation
ENSG00000116580.18,8237.793750365852,-0.3435964682452358,NA,47.080886214950745,6.816391378550901e-13,6.036534404858083e-12,general_activation
ENSG00000083812.11,1409.5705015897734,-1.006706361891719,NA,47.07546580732217,6.828100986689781e-13,6.0436427827173304e-12,general_activation
ENSG00000084070.11,13037.797091394263,0.9230249703496195,NA,47.050999912235994,6.881218242168201e-13,6.0873741969800635e-12,general_activation
ENSG00000115355.16,1650.6441055296232,1.0520807112842985,NA,47.04535649400227,6.893532128602486e-13,6.094981801205107e-12,general_activation
ENSG00000160208.12,9792.324577008842,-1.0595039104052741,NA,47.03144130254957,6.923994138552654e-13,6.118618406766238e-12,general_activation
ENSG00000171792.10,1784.1049916033255,1.1153007054935546,NA,47.017802258934694,6.953989126926812e-13,6.141817092188858e-12,general_activation
ENSG00000145050.16,4152.813028630341,-1.7531883983744387,NA,46.90430551415743,7.208958443747206e-13,6.363583004943069e-12,general_activation
ENSG00000261490.1,1270.7814848755033,-1.6594584493140794,NA,46.882849689039055,7.258254636048162e-13,6.403653686965072e-12,general_activation
ENSG00000116857.16,882.9785636816456,1.6932108497087348,NA,46.859821757410934,7.31155775892601e-13,6.447214552604826e-12,general_activation
ENSG00000072210.18,2013.6578685799057,-0.014315456520280103,NA,46.82716207150067,7.387863171738038e-13,6.511000786692868e-12,general_activation
ENSG00000104894.11,3444.3041540254508,1.3299182382527939,NA,46.82525079573362,7.392354514478815e-13,6.511462028051388e-12,general_activation
ENSG00000068438.14,3634.103318244086,-1.027873644049554,NA,46.81652077217791,7.412905928396231e-13,6.526061495975437e-12,general_activation
ENSG00000143847.15,998.2590784722871,8.02138332143132,NA,46.7730698352342,7.516092271475679e-13,6.613355183641602e-12,general_activation
ENSG00000167528.12,2833.192247616617,-1.2202176926416528,NA,46.748897303782364,7.574150034636883e-13,6.660868278048835e-12,general_activation
ENSG00000170037.13,1842.6209809202494,1.6417849971876501,NA,46.68418958958702,7.731900221626579e-13,6.795955149271138e-12,general_activation
ENSG00000131467.10,4915.140945763671,-1.5782617411602804,NA,46.664874530676265,7.779655415066655e-13,6.83426902362119e-12,general_activation
ENSG00000134072.10,839.9248116974651,4.129842609719412,NA,46.651600764858756,7.812653802066347e-13,6.857740501138162e-12,general_activation
ENSG00000127586.16,802.5533443351055,0.9482930019392971,NA,46.65076689136634,7.814731710620575e-13,6.857740501138162e-12,general_activation
ENSG00000173559.12,10071.72991053265,-0.9630203301103716,NA,46.648692703228946,7.819902851302003e-13,6.8586106782397575e-12,general_activation
ENSG00000158710.14,11286.16132909558,1.1020489729611873,NA,46.63047342410103,7.865480215802215e-13,6.893645623672216e-12,general_activation
ENSG00000162676.11,3854.1838006990997,-0.7138930949116712,NA,46.62841883530528,7.870637489330718e-13,6.893645623672216e-12,general_activation
ENSG00000137642.12,46131.54426369637,1.7604474816346614,NA,46.62675106856481,7.874826408083703e-13,6.893645623672216e-12,general_activation
ENSG00000253797.2,641.845603328364,-1.751883583758123,NA,46.626024617560454,7.876651763793665e-13,6.893645623672216e-12,general_activation
ENSG00000265241.6,10373.809509227267,-1.0464561737630313,NA,46.62228257835516,7.886061454281609e-13,6.898201943750597e-12,general_activation
ENSG00000213079.9,6774.195830496604,-0.6236481356853041,NA,46.573262741783104,8.010424616336899e-13,7.003253487165078e-12,general_activation
ENSG00000116991.10,1858.5138988356475,-1.0819023898166782,NA,46.551156294863446,8.067182273591567e-13,7.049119334911481e-12,general_activation
ENSG00000137944.17,2751.794694296224,1.5454519508053959,NA,46.546442433185845,8.07933962837657e-13,7.0559852741702775e-12,general_activation
ENSG00000180787.5,1242.5446245919795,-1.2742866644260367,NA,46.53432833926911,8.110671189665129e-13,7.077074523610611e-12,general_activation
ENSG00000140749.8,181.6231314650578,-0.8606239376622481,NA,46.533772120605995,8.112112845162438e-13,7.077074523610611e-12,general_activation
ENSG00000071054.16,8358.43381365733,-0.47003455627934393,NA,46.52997850562223,8.121952658333057e-13,7.081893896027921e-12,general_activation
ENSG00000148291.9,628.4788609179562,-1.8275083273236217,NA,46.525875388038585,8.13260939503366e-13,7.08742008351048e-12,general_activation
ENSG00000089639.10,1957.0698491852577,1.4457224964006183,NA,46.50184145795071,8.195327267651543e-13,7.138286648734703e-12,general_activation
ENSG00000268119.5,30.304680952405164,4.024036564896007,NA,46.49613265700629,8.21029938082695e-13,7.147533837632374e-12,general_activation
ENSG00000278705.1,8738.762814600863,3.002706696478582,NA,46.47810126634017,8.257778513318993e-13,7.1850554296693896e-12,general_activation
ENSG00000166562.8,4204.763065900619,-2.0001996152229995,NA,46.47140357871761,8.275487967875876e-13,7.1966485189636e-12,general_activation
ENSG00000159335.15,527.3594720956079,2.376766703285444,NA,46.4610924300944,8.302830000671623e-13,7.215858905311007e-12,general_activation
ENSG00000124541.6,3280.0538254727685,-1.1511340024822498,NA,46.45975906260679,8.306372621652951e-13,7.215858905311007e-12,general_activation
ENSG00000172009.14,2362.073664716609,0.13434370009445223,NA,46.44707695417604,8.340147312309155e-13,7.241365999735091e-12,general_activation
ENSG00000197302.10,1846.5588522373016,-0.6134525841662831,NA,46.42865248354975,8.389472655923691e-13,7.280340892845467e-12,general_activation
ENSG00000197363.9,395.46033377288205,-1.481305770543061,NA,46.41505644206471,8.4260683089531e-13,7.308233665429196e-12,general_activation
ENSG00000196923.13,191.70770803761866,2.1169694136578454,NA,46.412867349860434,8.431976242158772e-13,7.309494460318302e-12,general_activation
ENSG00000276410.3,2066.7712873672194,5.182062129201713,NA,46.40012231507179,8.46645929090663e-13,7.335511983304002e-12,general_activation
ENSG00000099860.8,4281.616482632634,-0.9788468831817909,NA,46.39379411481554,8.483636018080006e-13,7.346515411962687e-12,general_activation
ENSG00000115419.12,25814.686897299416,-0.9316862850427164,NA,46.37957310367883,8.522370266478141e-13,7.37616540468915e-12,general_activation
ENSG00000106399.11,2266.769164115715,1.4128686527811742,NA,46.37768704686652,8.527521344632573e-13,7.376733013464444e-12,general_activation
ENSG00000143797.11,200.2547186101997,1.9170534116177012,NA,46.37121254567669,8.545229033227281e-13,7.388156398064262e-12,general_activation
ENSG00000278156.1,123.37989043369015,-1.416791119430948,NA,46.356814857068294,8.584745400865548e-13,7.418413482264542e-12,general_activation
ENSG00000085063.15,6385.044882703808,0.43490180959321206,NA,46.34815761503158,8.60859889334955e-13,7.435110938940321e-12,general_activation
ENSG00000165097.14,1074.038462011981,-0.36736891411308653,NA,46.29682156439901,8.751486852750473e-13,7.554544937066558e-12,general_activation
ENSG00000148341.17,2637.9789230927245,0.7656768122016613,NA,46.286176827596265,8.781426440059449e-13,7.576404199862017e-12,general_activation
ENSG00000100439.10,524.8682008514579,3.4944856718060957,NA,46.257564275040735,8.862438145716699e-13,7.642281133537102e-12,general_activation
ENSG00000184270.4,1399.5869836225445,3.84181929738166,NA,46.24424563680982,8.900415569061173e-13,7.670998922704508e-12,general_activation
ENSG00000158555.14,711.1165025382859,2.293933696180855,NA,46.217325711347215,8.977700257445946e-13,7.733546520980996e-12,general_activation
ENSG00000100055.20,5160.641643645463,2.35154649562689,NA,46.212406294166755,8.991899620104919e-13,7.741714205977007e-12,general_activation
ENSG00000137492.7,11668.384246771262,-1.6581875111793594,NA,46.15625236928558,9.155666791858594e-13,7.878578503114815e-12,general_activation
ENSG00000005436.13,2990.1126373161437,-1.6882245824908877,NA,46.15433420810366,9.16131605062797e-13,7.879307986939465e-12,general_activation
ENSG00000140280.13,1674.107498942546,-1.2648883272160576,NA,46.13066684439236,9.231322470007728e-13,7.934775480917794e-12,general_activation
ENSG00000153933.9,5224.511291370278,-1.002924397111894,NA,46.12926754790521,9.235479078947584e-13,7.934775480917794e-12,general_activation
ENSG00000001497.16,3415.118672744692,-1.2685681714049257,NA,46.11283065069056,9.284452588546125e-13,7.972677497542747e-12,general_activation
ENSG00000158769.17,1443.4763052198314,2.815880509659205,NA,46.099361518701876,9.324787401310099e-13,8.003125588676711e-12,general_activation
ENSG00000135740.16,135.9283722792561,2.470738393805897,NA,46.09217110129997,9.346395365389063e-13,8.017477676217174e-12,general_activation
ENSG00000221963.5,23659.446266287938,-1.1952782462628608,NA,46.0888169396578,9.356492992893801e-13,8.02194618669735e-12,general_activation
ENSG00000231105.1,124.01931020814916,-0.8569715394877057,NA,46.072801386523295,9.404865981854503e-13,8.059208917087853e-12,general_activation
ENSG00000188486.3,2846.7285719835586,1.645122390315579,NA,46.061635279878104,9.438747486855432e-13,8.084021203512404e-12,general_activation
ENSG00000165475.14,474.3164229497071,1.8893392605494859,NA,46.0497845136858,9.474847012680356e-13,8.110706284720117e-12,general_activation
ENSG00000152454.3,918.4125595891961,-0.06250479613510695,NA,46.02374147664577,9.554690166920261e-13,8.174789657933342e-12,general_activation
ENSG00000276141.4,461.595347777518,2.8035282718369925,NA,46.008950593976586,9.600351271776188e-13,8.20957604845478e-12,general_activation
ENSG00000136238.17,4184.729086429302,0.34328280492379115,NA,46.002363508350065,9.6207601940975e-13,8.222743478392707e-12,general_activation
ENSG00000197024.8,2806.149423730177,-0.5183454793689116,NA,45.94821681782118,9.790264428318567e-13,8.361689939605476e-12,general_activation
ENSG00000072062.13,517.7719123653463,1.8499403840015487,NA,45.94718619747545,9.793521062718907e-13,8.361689939605476e-12,general_activation
